Date De Création,Heure D'Opération (opération),Numéro (opération),Nom (activité),Nom (exposition),Date De Séance (seance),Heure De Début (seance),Nom,Code Postal,Ville,Pays,Numéro Du Billet,Type De Billet,Tarif,Pu Net Ttc,Quantité,État,Code-Barres Du Billet
08/10/2024,16:06,2024003003172,"VG - 1H30 - PARCOURS MODE, BIJOUX, DESIGN","PARCOURS MODE, BIJOUX, DESIGN",08/10/2024,16:15,41,92110,Clichy,France,2024000409000006,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,02410080000013E+043"
08/10/2024,16:06,2024003003172,"VG - 1H30 - PARCOURS MODE, BIJOUX, DESIGN","PARCOURS MODE, BIJOUX, DESIGN",08/10/2024,16:00,41,92110,Clichy,France,2024000409000005,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,02410080000013E+043"
26/10/2025,11:00,2025010036746,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",26/10/2025,11:00,42,10017,New York,États-Unis,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251026000001E+044"
24/10/2025,10:58,2025010036255,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",24/10/2025,11:00,42,10017,New York,États-Unis,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251024000001E+044"
07/12/2024,14:02,2024010013145,VA - TROPHÉE DE PAPIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,07/12/2024,14:30,43,94700,Maisons-Alfort,France,"2,0245000201E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,02412070000011E+044"
07/12/2024,14:02,2024010013145,SUPPLEMENT SALLE GOUTER ANNIVERSAIRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,07/12/2024,16:30,43,94700,Maisons-Alfort,France,"2,0245000202E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE COMPLEMENT 1H,100.00,1.00,Valide,"2,02412070000011E+044"
13/03/2025,11:08,2025011006604,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",13/03/2025,14:00,44,75050,PARIS CEDEX 15,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02503130000013E+044"
13/03/2025,11:06,2025011006603,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",13/03/2025,11:15,44,75050,PARIS CEDEX 15,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02503130000013E+044"
11/04/2025,13:39,2025010015051,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/04/2025,14:00,45,78180,Montigny-le-Bretonneux,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250411000001E+044"
30/11/2024,10:44,2024011006007,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",30/11/2024,11:00,46,75007,Paris,France,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02411300000013E+044"
09/01/2025,13:52,2025003001077,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",09/01/2025,14:00,47,,,,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02501090000013E+044"
03/10/2024,13:54,2024003002596,VG - 2H - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,03/10/2024,14:00,48,92130,Issy-les-Moulineaux,France,2024000501000008,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02410030000013E+043"
09/12/2025,09:54,2025011026261,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,09/12/2025,10:00,49,75007,Paris,France,"2,02550005010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0251209000001E+044"
11/03/2025,09:53,2025010010816,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/03/2025,10:00,50,75356,Paris 07 SP,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02503110000013E+044"
06/03/2025,15:43,2025011006087,"VG - 2H - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",06/03/2025,16:00,51,92130,Issy-les-Moulineaux,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02503060000013E+044"
28/11/2024,10:18,2024010011885,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",28/11/2024,10:30,52,91120,Palaiseau,France,"2,0245000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02411280000013E+044"
04/04/2025,10:11,2025011009016,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",04/04/2025,10:30,53,77400,Lagny-sur-Marne,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0250404000001E+044"
03/10/2025,10:37,2025003029994,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,03/10/2025,11:15,54,59380,Armbouts-Cappel,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251003000001E+044"
03/10/2025,10:37,2025003029994,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,03/10/2025,11:00,55,59380,Armbouts-Cappel,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251003000001E+044"
20/11/2025,10:56,2025011022841,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",20/11/2025,11:00,56,91160,LONGJUMEAU,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251120000001E+044"
21/10/2025,10:59,2025010035365,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",21/10/2025,11:00,57,75019,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251021000001E+044"
21/02/2025,10:22,2025010008226,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,21/02/2025,10:30,57,75019,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02502210000013E+044"
21/01/2025,10:19,2025003002901,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",21/01/2025,10:30,57,75019,Paris,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02501210000013E+044"
03/01/2025,10:19,2025010000267,"VG - 2H - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",03/01/2025,10:30,57,75019,Paris,France,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02501030000013E+044"
18/12/2024,10:16,2024011007805,"VG - 2H - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",18/12/2024,10:30,57,75019,Paris,France,"2,0245000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02412180000013E+044"
13/11/2025,17:44,2025003036475,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,13/11/2025,18:00,58,75005,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251113000001E+044"
09/12/2025,11:05,2025010046955,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,09/12/2025,10:00,59,75001,Paris,France,"2,02550004030004E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251209000001E+044"
03/12/2025,10:34,2025010045576,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,03/12/2025,12:30,59,75001,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251203000001E+044"
02/12/2025,10:34,2025011025030,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,02/12/2025,15:00,59,75001,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251202000001E+044"
19/11/2025,10:13,2025010042373,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",19/11/2025,16:00,59,75001,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251119000001E+044"
19/11/2025,10:13,2025010042373,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,19/11/2025,14:00,59,75001,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251119000001E+044"
08/11/2025,14:07,2025003035974,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,08/11/2025,14:00,59,75001,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251108000001E+044"
06/11/2025,10:20,2025010039721,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,06/11/2025,18:30,59,75001,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251106000001E+044"
06/11/2025,10:19,2025010039720,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,06/11/2025,10:30,59,75001,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251106000001E+044"
06/11/2025,10:11,2025010039719,VG - 2H - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,06/11/2025,10:00,59,75001,Paris,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251106000001E+044"
04/11/2025,09:54,2025003034745,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,04/11/2025,15:00,59,75001,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251104000001E+044"
04/11/2025,09:51,2025003034743,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,04/11/2025,10:00,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251104000001E+044"
28/10/2025,10:21,2025010037118,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,28/10/2025,10:30,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251028000001E+044"
11/09/2025,09:45,2025010029541,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",11/09/2025,10:00,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0250911000001E+044"
17/07/2025,09:44,2025003020432,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",17/07/2025,10:00,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250717000001E+044"
10/07/2025,09:46,2025010022625,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",10/07/2025,10:00,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250710000001E+044"
01/07/2025,15:13,2025004000005,"VG - 1H30 - UNE HISTOIRE DU BIJOU, DU XVIIIE SIÈCLE À NOS JOURS",GALERIE DES BIJOUX,30/06/2025,18:15,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250630000001E+044"
07/06/2025,09:50,2025003018011,VA - MON PETIT OURS DE POCHE (archive),MON OURS EN PELUCHE,07/06/2025,10:00,59,75001,Paris,France,"2,0255000201E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,0250607000001E+044"
24/04/2025,17:36,2025004000004,VG - 1H30 - ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN (archive),ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN,20/03/2025,10:30,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250320000001E+044"
15/04/2025,10:22,2025010015440,VG - 1H30 - ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN (archive),ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN,15/04/2025,10:30,59,75001,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250415000001E+044"
08/04/2025,10:10,2025003012554,VG - 1H30 - MON OURS EN PELUCHE (archive),MON OURS EN PELUCHE,08/04/2025,10:30,59,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250408000001E+044"
18/03/2025,10:41,2025010011830,VG - 1H30 - ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN (archive),ROCOCO & CO. DE NICOLAS PINEAU À CINDY SHERMAN,18/03/2025,11:00,59,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503180000013E+044"
13/03/2025,09:49,2025010011118,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",13/03/2025,10:00,59,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503130000013E+044"
06/03/2025,14:41,2025010010218,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",06/03/2025,15:00,59,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02503060000013E+044"
08/02/2025,10:18,2025010006163,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",08/02/2025,10:30,59,75001,Paris,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02502080000013E+044"
30/01/2025,17:42,2025003004092,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",30/01/2025,18:00,59,75001,Paris,France,"2,0255000403E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02501300000013E+044"
13/12/2024,14:38,2024003012688,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",13/12/2024,15:00,59,75001,Paris,France,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02412130000013E+044"
12/12/2024,10:18,2024010013753,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",12/12/2024,10:30,59,75001,Paris,France,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02412120000013E+044"
05/12/2024,14:18,2024011006501,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",05/12/2024,15:00,59,75001,Paris,France,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02412050000013E+044"
22/11/2024,10:56,2024003009924,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",22/11/2024,11:00,59,75001,Paris,France,"2,02450004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02411220000013E+044"
06/11/2024,09:57,2024003007687,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",06/11/2024,10:00,59,75001,Paris,France,2024000403000060,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02411060000013E+043"
29/10/2024,12:41,2024010007173,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",29/10/2024,13:00,59,75001,Paris,France,2024000403000058,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02410290000013E+043"
24/10/2024,17:49,2024010006550,"VG - 1H30 - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",24/10/2024,18:15,59,75001,Paris,France,2024000403000057,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02410240000013E+043"
07/11/2025,10:06,2025003035504,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,07/11/2025,10:15,60,92210,Saint-Cloud,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251107000001E+044"
19/03/2025,09:40,2025003010225,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",19/03/2025,10:00,60,92210,Saint-Cloud,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02503190000013E+044"
15/10/2025,14:03,2025010034500,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",15/10/2025,14:00,61,92100,Boulogne-Billancourt,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251015000001E+044"
20/02/2025,17:52,2025011004607,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",20/02/2025,18:00,61,92100,Boulogne-Billancourt,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02502200000013E+044"
06/11/2024,10:03,2024003007688,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,06/11/2024,10:30,62,59190,Hazebrouck,France,2024000403000062,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02411060000013E+043"
06/11/2024,10:03,2024003007688,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,06/11/2024,10:15,62,59190,Hazebrouck,France,2024000403000061,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02411060000013E+043"
10/12/2025,15:16,2025011026560,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",10/12/2025,15:30,63,14600,Honfleur,France,"2,02550005010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,175.00,1.00,Valide,"2,0251210000001E+044"
07/11/2025,14:41,2025011020702,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,07/11/2025,14:30,64,1060,Bruxelles,Belgique,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251107000001E+044"
09/10/2025,15:32,2025003030929,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",09/10/2025,15:45,65,75016,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251009000001E+044"
10/04/2025,09:45,2025010014747,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/04/2025,10:15,65,75016,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250410000001E+044"
10/04/2025,09:45,2025010014747,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/04/2025,10:00,65,75016,Paris,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250410000001E+044"
09/10/2025,10:16,2025003030744,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",09/10/2025,10:45,66,80260,Allonville,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0251009000001E+044"
09/10/2025,10:16,2025003030744,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",09/10/2025,10:30,66,80260,Allonville,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0251009000001E+044"
11/04/2025,11:26,2025010015016,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/04/2025,11:30,67,78860,Saint-Nom-la-Bretèche,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250411000001E+044"
10/04/2025,14:39,2025011009573,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/04/2025,14:45,67,78860,Saint-Nom-la-Bretèche,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250410000001E+044"
09/04/2025,13:44,2025003012753,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",09/04/2025,14:00,67,78860,Saint-Nom-la-Bretèche,France,"2,02550004030002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250409000001E+044"
08/04/2025,11:50,2025003012591,VG - 1H30 - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",08/04/2025,12:00,67,78860,Saint-Nom-la-Bretèche,France,"2,02550004030001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0250408000001E+044"
